,sentiment,generation_number
93,0.7494072914123535,3.0
94,0.0790015235543251,3.0
95,0.7587782740592957,4.0
96,0.4486687481403351,4.0
97,0.4374100863933563,4.0
98,0.7189601063728333,4.0
99,0.24495168030261993,4.0
100,0.924514889717102,4.0
101,0.6941623687744141,4.0
102,0.5545860528945923,5.0
103,0.9703153371810913,5.0
104,0.9448184967041016,5.0
105,0.5004321932792664,5.0
106,0.948777437210083,5.0
107,0.772586464881897,5.0
108,0.1993533968925476,5.0
109,0.9740036129951477,5.0
110,0.8614591956138611,5.0
111,0.32827481627464294,0.0
112,0.8909739851951599,0.0
113,0.5726981163024902,0.0
114,0.7447968125343323,0.0
115,0.3293587565422058,0.0
116,0.43221572041511536,0.0
117,0.29920411109924316,0.0
118,0.437956303358078,0.0
119,0.6839604377746582,0.0
120,0.21961772441864014,0.0
121,0.6756027340888977,1.0
122,0.11056584864854813,1.0
123,0.6694871187210083,1.0
124,0.44450536370277405,1.0
125,0.06440240144729614,1.0
126,0.1194145530462265,1.0
127,0.9748424291610718,1.0
128,0.8083783388137817,1.0
129,0.6304963827133179,1.0
130,0.7894008159637451,1.0
131,0.09688355028629303,2.0
132,0.802527129650116,2.0
133,0.8126715421676636,2.0
134,0.6944992542266846,2.0
135,0.5344688892364502,2.0
136,0.5078569054603577,2.0
137,0.4443289339542389,2.0
138,0.5175817608833313,2.0
139,0.5847383737564087,3.0
140,0.13731767237186432,3.0
141,0.6396744251251221,3.0
142,0.7465518116950989,3.0
143,0.4809506833553314,3.0
144,0.4776681661605835,3.0
145,0.209051713347435,3.0
146,0.6576213836669922,3.0
147,0.9297861456871033,3.0
148,0.8110691905021667,3.0
149,0.9144436120986938,4.0
150,0.18683414161205292,4.0
151,0.702788770198822,4.0
152,0.8714872002601624,4.0
153,0.8919145464897156,4.0
154,0.43017998337745667,4.0
155,0.7454482316970825,4.0
156,0.7356598973274231,4.0
157,0.8593344688415527,4.0
158,0.6103909015655518,4.0
159,0.4044589102268219,5.0
160,0.5766648054122925,5.0
161,0.485210657119751,5.0
162,0.9785885810852051,5.0
163,0.15547944605350494,5.0
164,0.13868030905723572,5.0
165,0.8199769258499146,5.0
166,0.44450536370277405,5.0
167,0.6472971439361572,5.0
168,0.7407519221305847,0.0
169,0.8153254389762878,0.0
170,0.8565582633018494,0.0
171,0.024691572412848473,0.0
172,0.8273618221282959,0.0
173,0.4860358238220215,0.0
174,0.9207192659378052,0.0
175,0.7274101972579956,0.0
176,0.7683671116828918,0.0
177,0.33466920256614685,1.0
178,0.9640013575553894,1.0
179,0.5916841626167297,1.0
180,0.7502419948577881,1.0
181,0.2621513307094574,1.0
182,0.19434911012649536,1.0
183,0.4629489481449127,1.0
184,0.8168312907218933,1.0
185,0.6511029005050659,1.0
186,0.4869014620780945,2.0
187,0.4568934738636017,2.0
188,0.8232907056808472,2.0
189,0.7293973565101624,2.0
190,0.6429712772369385,2.0
191,0.7603306770324707,2.0
192,0.45424801111221313,2.0
193,0.7217914462089539,2.0
194,0.2930806577205658,3.0
195,0.28769394755363464,3.0
196,0.29204732179641724,3.0
197,0.7615424394607544,3.0
198,0.8428919315338135,3.0
199,0.3589440584182739,3.0
200,0.9436563849449158,3.0
201,0.6355565786361694,3.0
202,0.9447764754295349,4.0
203,0.5495132803916931,4.0
204,0.5766236782073975,4.0
205,0.8299604058265686,4.0
206,0.582604706287384,4.0
207,0.8333286643028259,4.0
208,0.719528079032898,5.0
209,0.5844857692718506,5.0
210,0.611312747001648,5.0
211,0.7871261239051819,5.0
212,0.3991793692111969,5.0
213,0.7677009105682373,5.0
214,0.4328635334968567,5.0
215,0.9553688168525696,5.0
216,0.2416052520275116,0.0
217,0.7428107261657715,0.0
218,0.6181620359420776,0.0
219,0.8014064431190491,0.0
220,0.6358737349510193,0.0
221,0.9191418886184692,0.0
222,0.2627944350242615,0.0
223,0.824659526348114,0.0
224,0.711212694644928,0.0
225,0.580615758895874,0.0
226,0.14685504138469696,1.0
227,0.9119183421134949,1.0
228,0.42150840163230896,1.0
229,0.3906930088996887,1.0
230,0.6990088224411011,1.0
231,0.7703224420547485,1.0
232,0.5394073128700256,1.0
233,0.44623005390167236,1.0
234,0.6770282983779907,1.0
235,0.4585654139518738,1.0
236,0.4046481251716614,2.0
237,0.8377471566200256,2.0
238,0.6773265600204468,2.0
239,0.8975648880004883,2.0
240,0.7060649394989014,2.0
241,0.7955302596092224,2.0
242,0.9450855851173401,2.0
243,0.7050309181213379,2.0
244,0.11920758336782455,2.0
245,0.18651162087917328,2.0
246,0.8466748595237732,3.0
247,0.571320652961731,3.0
248,0.4405767023563385,3.0
249,0.8210989236831665,3.0
250,0.8265312910079956,3.0
251,0.9331666231155396,3.0
252,0.137910857796669,3.0
253,0.675100564956665,3.0
254,0.17823386192321777,3.0
255,0.10588044673204422,4.0
256,0.9674302339553833,4.0
257,0.05449697747826576,4.0
258,0.2629692554473877,4.0
259,0.8220214247703552,4.0
260,0.33886295557022095,4.0
261,0.7260475158691406,4.0
262,0.9511827230453491,4.0
263,0.221907839179039,4.0
264,0.6852248907089233,4.0
265,0.8225108981132507,5.0
266,0.0969567596912384,5.0
267,0.5268136262893677,5.0
268,0.8702601194381714,5.0
269,0.09214691817760468,5.0
270,0.0505128875374794,5.0
271,0.7889226078987122,5.0
272,0.09214691817760468,5.0
273,0.6962776780128479,5.0
274,0.864673376083374,0.0
275,0.9786221385002136,0.0
276,0.6784475445747375,0.0
277,0.9500465393066406,0.0
278,0.8667094111442566,0.0
279,0.420072466135025,0.0
280,0.7487236261367798,0.0
281,0.31453418731689453,0.0
282,0.6041423678398132,0.0
283,0.853000819683075,0.0
284,0.8055285811424255,1.0
285,0.03725611791014671,1.0
286,0.27341988682746887,1.0
287,0.0540897436439991,1.0
288,0.747452437877655,1.0
289,0.19577711820602417,1.0
290,0.8820286989212036,1.0
291,0.7722195386886597,1.0
292,0.9123494625091553,1.0
293,0.8516701459884644,2.0
294,0.6250932216644287,2.0
295,0.6568976640701294,2.0
296,0.8030310869216919,2.0
297,0.8946189880371094,2.0
298,0.406239777803421,2.0
299,0.676304817199707,2.0
300,0.6650725603103638,2.0
301,0.5853536128997803,2.0
302,0.26939859986305237,3.0
303,0.5478475093841553,3.0
304,0.10846494883298874,3.0
305,0.912617564201355,3.0
306,0.6773793697357178,3.0
307,0.6532853841781616,3.0
308,0.8600910305976868,3.0
309,0.5482759475708008,3.0
310,0.6751418709754944,3.0
311,0.8297842741012573,3.0
312,0.4514824151992798,4.0
313,0.9510993957519531,4.0
314,0.8177130818367004,4.0
315,0.6630926132202148,4.0
316,0.9208118319511414,4.0
317,0.4598070979118347,4.0
318,0.49232134222984314,4.0
319,0.2326047420501709,4.0
320,0.8849582672119141,4.0
321,0.1399962306022644,4.0
322,0.6888601183891296,5.0
323,0.7908449769020081,5.0
324,0.6133537888526917,5.0
325,0.8885371088981628,5.0
326,0.5545860528945923,5.0
327,0.9256874918937683,5.0
328,0.6743221879005432,5.0
329,0.9451042413711548,5.0
330,0.3809951841831207,5.0
331,0.7121970653533936,0.0
332,0.4497896432876587,0.0
333,0.8050057291984558,0.0
334,0.8857149481773376,0.0
335,0.5921434164047241,0.0
336,0.42466485500335693,0.0
337,0.6166887879371643,0.0
338,0.5395991206169128,0.0
339,0.6594163179397583,0.0
340,0.4874216914176941,1.0
341,0.8700644373893738,1.0
342,0.5999589562416077,1.0
343,0.6687884330749512,1.0
344,0.6983300447463989,1.0
345,0.7360734939575195,1.0
346,0.6249144077301025,1.0
347,0.7049140334129333,1.0
348,0.7158967852592468,1.0
349,0.6223843097686768,1.0
350,0.712383508682251,2.0
351,0.766266405582428,2.0
352,0.5132433176040649,2.0
353,0.7718536257743835,2.0
354,0.7650859951972961,2.0
355,0.485718309879303,2.0
356,0.5004992485046387,2.0
357,0.6524092555046082,2.0
358,0.7001099586486816,2.0
359,0.6216866374015808,2.0
360,0.4967646896839142,3.0
361,0.8460810780525208,3.0
362,0.7639444470405579,3.0
363,0.9249846339225769,3.0
364,0.6130778789520264,3.0
365,0.378863126039505,3.0
366,0.6040590405464172,3.0
367,0.44402021169662476,3.0
368,0.6008800268173218,3.0
369,0.8730890154838562,4.0
370,0.13273780047893524,4.0
371,0.7075119614601135,4.0
372,0.7845518589019775,4.0
373,0.8096080422401428,4.0
374,0.6162405014038086,4.0
375,0.5497106313705444,4.0
376,0.9113888740539551,4.0
377,0.7949747443199158,4.0
378,0.8405963182449341,4.0
379,0.3751325011253357,5.0
380,0.8001699447631836,5.0
381,0.8177585601806641,5.0
382,0.6843423247337341,5.0
383,0.67556232213974,5.0
384,0.6695735454559326,5.0
385,0.34146609902381897,5.0
386,0.8092355132102966,5.0
387,0.7980605959892273,5.0
388,0.9295374751091003,5.0
389,0.9166102409362793,0.0
390,0.21809795498847961,0.0
391,0.5092883110046387,0.0
392,0.5434299111366272,0.0
393,0.8225108981132507,0.0
394,0.6891513466835022,0.0
395,0.9330011010169983,0.0
396,0.9567641019821167,0.0
397,0.7233436107635498,0.0
398,0.9456942677497864,0.0
399,0.7061887979507446,1.0
400,0.8814181089401245,1.0
401,0.410401850938797,1.0
402,0.7215264439582825,1.0
403,0.6045358777046204,1.0
404,0.6708552241325378,1.0
405,0.7334964275360107,1.0
406,0.3927578032016754,1.0
407,0.7782930731773376,1.0
408,0.8446599245071411,2.0
409,0.420072466135025,2.0
410,0.14458568394184113,2.0
411,0.8731868267059326,2.0
412,0.8564939498901367,2.0
413,0.6808921694755554,2.0
414,0.7426753640174866,2.0
415,0.4882923364639282,2.0
416,0.8786890506744385,2.0
417,0.8766183257102966,2.0
418,0.9073042273521423,3.0
419,0.5920015573501587,3.0
420,0.45849019289016724,3.0
421,0.7307613492012024,3.0
422,0.46896353363990784,3.0
423,0.2856893241405487,3.0
424,0.821705162525177,3.0
425,0.8211396336555481,3.0
426,0.5601922869682312,3.0
427,0.5225863456726074,3.0
428,0.9145592451095581,4.0
429,0.18651162087917328,4.0
430,0.9168115258216858,4.0
431,0.6197788715362549,4.0
432,0.4620135426521301,4.0
433,0.19537287950515747,4.0
434,0.900909423828125,4.0
435,0.22185780107975006,4.0
436,0.5657021999359131,4.0
437,0.23361322283744812,4.0
438,0.7952654361724854,5.0
439,0.2155105471611023,5.0
440,0.9865714907646179,5.0
441,0.46306532621383667,5.0
442,0.40134161710739136,5.0
443,0.44857802987098694,5.0
444,0.5657021999359131,5.0
445,0.6092542409896851,5.0
446,0.36574259400367737,5.0
447,0.4144086241722107,0.0
448,0.5644512176513672,0.0
449,0.3838975131511688,0.0
450,0.3089081346988678,0.0
451,0.35886669158935547,0.0
452,0.46083715558052063,0.0
453,0.072771817445755,0.0
454,0.5689736008644104,0.0
455,0.9103147983551025,0.0
456,0.5435588955879211,1.0
457,0.5414764285087585,1.0
458,0.7320266366004944,1.0
459,0.7384982705116272,1.0
460,0.19926561415195465,1.0
461,0.7996609210968018,1.0
462,0.9363951683044434,1.0
463,0.9801837801933289,1.0
464,0.6923986077308655,1.0
465,0.8062701225280762,1.0
466,0.904370129108429,2.0
467,0.6846404671669006,2.0
468,0.7757277488708496,2.0
469,0.8334205746650696,2.0
470,0.45136645436286926,2.0
471,0.45406779646873474,2.0
472,0.1920885592699051,2.0
473,0.9652811884880066,2.0
474,0.3050389587879181,2.0
475,0.9330637454986572,2.0
476,0.9372156858444214,3.0
477,0.548221230506897,3.0
478,0.7905079126358032,3.0
479,0.3083885610103607,3.0
480,0.31502968072891235,3.0
481,0.563710629940033,3.0
482,0.6446898579597473,3.0
483,0.9199382662773132,3.0
484,0.15779834985733032,3.0
485,0.9461831450462341,3.0
486,0.707856297492981,4.0
487,0.9098706841468811,4.0
488,0.6992321014404297,4.0
489,0.22883211076259613,4.0
490,0.4208197593688965,4.0
491,0.43388277292251587,4.0
492,0.2814047336578369,4.0
493,0.32175007462501526,4.0
494,0.9196394681930542,4.0
495,0.6373533010482788,5.0
496,0.8300648331642151,5.0
497,0.5629806518554688,5.0
498,0.9095742106437683,5.0
499,0.6125341653823853,5.0
500,0.5617719292640686,5.0
501,0.9173360466957092,5.0
502,0.9381012320518494,5.0
503,0.15218177437782288,5.0
504,0.9818972945213318,5.0
505,0.26929399371147156,0.0
506,0.9210679531097412,0.0
507,0.8600910305976868,0.0
508,0.6039326190948486,0.0
509,0.9583095908164978,0.0
510,0.3069397807121277,0.0
511,0.48521924018859863,0.0
512,0.2774680554866791,0.0
513,0.8626346588134766,0.0
514,0.8856503963470459,1.0
515,0.8600910305976868,1.0
516,0.6039326190948486,1.0
517,0.9583095908164978,1.0
518,0.3069397807121277,1.0
519,0.7647831439971924,1.0
520,0.5711042881011963,1.0
521,0.8626346588134766,1.0
522,0.8600910305976868,2.0
523,0.9044063687324524,2.0
524,0.9735128283500671,2.0
525,0.8600910305976868,2.0
526,0.6039326190948486,2.0
527,0.9583095908164978,2.0
528,0.3069397807121277,2.0
529,0.7647831439971924,2.0
530,0.5711042881011963,2.0
531,0.8626346588134766,2.0
532,0.06882619857788086,3.0
533,0.9008667469024658,3.0
534,0.9800476431846619,3.0
535,0.8600910305976868,3.0
536,0.6039326190948486,3.0
537,0.9583095908164978,3.0
538,0.3069397807121277,3.0
539,0.7647831439971924,3.0
540,0.5711042881011963,3.0
541,0.8626346588134766,3.0
542,0.7588335275650024,4.0
543,0.843695342540741,4.0
544,0.9475175738334656,4.0
545,0.8600910305976868,4.0
546,0.6039326190948486,4.0
547,0.9583095908164978,4.0
548,0.3069397807121277,4.0
549,0.7647831439971924,4.0
550,0.5711042881011963,4.0
551,0.8626346588134766,4.0
552,0.7588335275650024,5.0
553,0.42296886444091797,5.0
554,0.8601329326629639,5.0
555,0.8600910305976868,5.0
556,0.6039326190948486,5.0
557,0.9583095908164978,5.0
558,0.3069397807121277,5.0
559,0.7647831439971924,5.0
560,0.5711042881011963,5.0
561,0.8626346588134766,5.0
562,0.9138542413711548,0.0
563,0.7808660864830017,0.0
564,0.7972981333732605,0.0
565,0.32485970854759216,0.0
566,0.5801427364349365,0.0
567,0.21311120688915253,0.0
568,0.6575294137001038,0.0
569,0.9287819266319275,0.0
570,0.6681810617446899,0.0
571,0.6980336308479309,1.0
572,0.5380348563194275,1.0
573,0.9289629459381104,1.0
574,0.9016749858856201,1.0
575,0.12865571677684784,1.0
576,0.18651162087917328,1.0
577,0.4523454010486603,1.0
578,0.532561719417572,1.0
579,0.9655643701553345,1.0
580,0.526593804359436,1.0
581,0.4972650110721588,2.0
582,0.31511497497558594,2.0
583,0.3337022066116333,2.0
584,0.7731589078903198,2.0
585,0.8914973735809326,2.0
586,0.5233795642852783,2.0
587,0.19066117703914642,2.0
588,0.5132235288619995,2.0
589,0.40214744210243225,2.0
590,0.3246467709541321,3.0
591,0.20542940497398376,3.0
592,0.8172516822814941,3.0
593,0.8516597151756287,3.0
594,0.5613251328468323,3.0
595,0.4883161783218384,3.0
596,0.5930598378181458,3.0
597,0.7577714920043945,3.0
598,0.9734999537467957,3.0
599,0.36151427030563354,4.0
600,0.8575735688209534,4.0
601,0.40550532937049866,4.0
602,0.976689338684082,4.0
603,0.25835487246513367,4.0
604,0.8012039065361023,4.0
605,0.844510555267334,4.0
606,0.6964268684387207,4.0
607,0.9429251551628113,4.0
608,0.938158392906189,4.0
609,0.1993962526321411,5.0
610,0.7422277331352234,5.0
611,0.6109966039657593,5.0
612,0.9646766185760498,5.0
613,0.6172354817390442,5.0
614,0.703342080116272,5.0
615,0.4054623544216156,5.0
616,0.765902042388916,5.0
617,0.9328239560127258,5.0
618,0.7161072492599487,5.0
619,0.6582518219947815,0.0
620,0.3306955099105835,0.0
621,0.6899001598358154,0.0
622,0.9007788300514221,0.0
623,0.7779282331466675,0.0
624,0.5443342924118042,0.0
625,0.7589313387870789,0.0
626,0.906175434589386,0.0
627,0.6760415434837341,0.0
628,0.6637885570526123,0.0
629,0.7582906484603882,1.0
630,0.6451436281204224,1.0
631,0.07215648889541626,1.0
632,0.7352911829948425,1.0
633,0.6469152569770813,1.0
634,0.7593075633049011,1.0
635,0.48225608468055725,1.0
636,0.922954797744751,1.0
637,0.798639714717865,1.0
638,0.4310256838798523,2.0
639,0.6213467121124268,2.0
640,0.1362520158290863,2.0
641,0.6528021097183228,2.0
642,0.6745014190673828,2.0
643,0.8632728457450867,2.0
644,0.5465672612190247,2.0
645,0.21806025505065918,2.0
646,0.5839637517929077,2.0
647,0.8170912861824036,3.0
648,0.8835052251815796,3.0
649,0.576074481010437,3.0
650,0.9504899382591248,3.0
651,0.6078330874443054,3.0
652,0.3878141939640045,3.0
653,0.9359063506126404,3.0
654,0.5651854276657104,3.0
655,0.8035954236984253,3.0
656,0.11661455780267715,3.0
657,0.6317566633224487,4.0
658,0.9199637174606323,4.0
659,0.5296099781990051,4.0
660,0.7683210968971252,4.0
661,0.07471711933612823,4.0
662,0.8824891448020935,4.0
663,0.34708771109580994,4.0
664,0.9545645117759705,4.0
665,0.8250229954719543,4.0
666,0.9546536207199097,4.0
667,0.916247546672821,5.0
668,0.02345440723001957,5.0
669,0.5366804003715515,5.0
670,0.9056594371795654,5.0
671,0.4100152552127838,5.0
672,0.7051393389701843,5.0
673,0.7620554566383362,5.0
674,0.5495947003364563,5.0
675,0.8580240607261658,5.0
676,0.8024767637252808,5.0
677,0.841343343257904,0.0
678,0.6081162095069885,0.0
679,0.7206631302833557,0.0
680,0.058260705322027206,0.0
681,0.7139497399330139,0.0
682,0.9191418886184692,0.0
683,0.3181605339050293,0.0
684,0.4807935357093811,0.0
685,0.06546789407730103,0.0
686,0.11220519244670868,0.0
687,0.49422308802604675,1.0
688,0.24467985332012177,1.0
689,0.9480950832366943,1.0
690,0.6976993680000305,1.0
691,0.18651162087917328,1.0
692,0.6250932216644287,1.0
693,0.8637787699699402,1.0
694,0.4399702548980713,1.0
695,0.6116254329681396,1.0
696,0.5657021999359131,1.0
697,0.8524624109268188,2.0
698,0.7544432878494263,2.0
699,0.5657021999359131,2.0
700,0.9430522322654724,2.0
701,0.420072466135025,2.0
702,0.7721979022026062,2.0
703,0.6061962246894836,2.0
704,0.9010902047157288,2.0
705,0.5657021999359131,2.0
706,0.41200628876686096,2.0
707,0.8714728951454163,3.0
708,0.420072466135025,3.0
709,0.8097501397132874,3.0
710,0.6786782741546631,3.0
711,0.46041858196258545,3.0
712,0.7657724022865295,3.0
713,0.6535288691520691,3.0
714,0.5023670792579651,3.0
715,0.5532495975494385,3.0
716,0.959337592124939,3.0
717,0.31502968072891235,4.0
718,0.5657021999359131,4.0
719,0.505864679813385,4.0
720,0.7989231944084167,4.0
721,0.8628746867179871,4.0
722,0.9191418886184692,4.0
723,0.9720431566238403,4.0
724,0.09279584139585495,4.0
725,0.5029208660125732,4.0
726,0.512326717376709,4.0
727,0.21681125462055206,5.0
728,0.4835912585258484,5.0
729,0.8358454704284668,5.0
730,0.8226556181907654,5.0
731,0.6098244786262512,5.0
732,0.7683046460151672,5.0
733,0.5771691203117371,5.0
734,0.8600910305976868,5.0
735,0.5545860528945923,5.0
736,0.12596045434474945,0.0
737,0.9047950506210327,0.0
738,0.9147834181785583,0.0
739,0.5018142461776733,0.0
740,0.8484408855438232,0.0
741,0.47119465470314026,0.0
742,0.8434171080589294,0.0
743,0.420072466135025,0.0
744,0.5485568046569824,0.0
745,0.853000819683075,0.0
746,0.7773705124855042,1.0
747,0.5799745321273804,1.0
748,0.9160664081573486,1.0
749,0.22985397279262543,1.0
750,0.1910153478384018,1.0
751,0.8333286643028259,1.0
752,0.6468251347541809,1.0
753,0.14760786294937134,1.0
754,0.09391315281391144,1.0
755,0.05310424417257309,1.0
756,0.30220580101013184,2.0
757,0.933300256729126,2.0
758,0.8694295883178711,2.0
759,0.34841427206993103,2.0
760,0.2771748900413513,2.0
761,0.897759199142456,2.0
762,0.6137097477912903,2.0
763,0.8354846835136414,2.0
764,0.07570189982652664,2.0
765,0.5723158717155457,2.0
766,0.11136180907487869,3.0
767,0.4197663366794586,3.0
768,0.2859428822994232,3.0
769,0.7479791641235352,3.0
770,0.17823386192321777,3.0
771,0.32576948404312134,3.0
772,0.8089494109153748,3.0
773,0.17912474274635315,3.0
774,0.598024845123291,3.0
775,0.4633174240589142,3.0
776,0.12563303112983704,4.0
777,0.0798405334353447,4.0
778,0.9203007221221924,4.0
779,0.5165823698043823,4.0
780,0.5619626641273499,4.0
781,0.8158827424049377,4.0
782,0.8746275305747986,4.0
783,0.2669758200645447,4.0
784,0.6308550238609314,4.0
785,0.9689898490905762,4.0
786,0.36704081296920776,5.0
787,0.6210703253746033,5.0
788,0.6445392966270447,5.0
789,0.21271085739135742,5.0
790,0.09929198771715164,5.0
791,0.8080564737319946,5.0
792,0.21461668610572815,5.0
793,0.5546834468841553,5.0
794,0.3093941807746887,5.0
795,0.38972827792167664,5.0
796,0.9160664081573486,0.0
797,0.4530801773071289,0.0
798,0.6784475445747375,0.0
799,0.514953076839447,0.0
800,0.6655334830284119,0.0
801,0.7738882303237915,0.0
802,0.30350250005722046,0.0
803,0.9420129060745239,0.0
804,0.33928990364074707,0.0
805,0.5434299111366272,0.0
806,0.8074780106544495,1.0
807,0.8364301919937134,1.0
808,0.1078464537858963,1.0
809,0.6397262811660767,1.0
810,0.7849321961402893,1.0
811,0.7539976239204407,1.0
812,0.5786455273628235,1.0
813,0.03355056047439575,1.0
814,0.5284209847450256,1.0
815,0.9157819151878357,1.0
816,0.890259325504303,2.0
817,0.9247894883155823,2.0
818,0.5794020295143127,2.0
819,0.6506967544555664,2.0
820,0.141151562333107,2.0
821,0.18651162087917328,2.0
822,0.48288777470588684,2.0
823,0.9402303099632263,2.0
824,0.8189920783042908,2.0
825,0.8622951507568359,3.0
826,0.2545700967311859,3.0
827,0.8182375431060791,3.0
828,0.8312044143676758,3.0
829,0.4341886043548584,3.0
830,0.420072466135025,3.0
831,0.6255481839179993,3.0
832,0.10800398886203766,3.0
833,0.6077424883842468,4.0
834,0.5828191041946411,4.0
835,0.09354909509420395,4.0
836,0.3876134753227234,4.0
837,0.5675323605537415,4.0
838,0.8366304039955139,4.0
839,0.4904237687587738,4.0
840,0.9785610437393188,4.0
841,0.48257485032081604,4.0
842,0.8012273907661438,5.0
843,0.6385079622268677,5.0
844,0.19488945603370667,5.0
845,0.6635968089103699,5.0
846,0.6378058195114136,5.0
847,0.7952898144721985,5.0
848,0.3373454511165619,5.0
849,0.25528401136398315,5.0
850,0.6970356702804565,5.0
851,0.6258640885353088,0.0
852,0.6626827716827393,0.0
853,0.8189183473587036,0.0
854,0.7670873999595642,0.0
855,0.8539508581161499,0.0
856,0.5292608141899109,0.0
857,0.8724297285079956,0.0
858,0.5886810421943665,0.0
859,0.5425484776496887,0.0
860,0.4680715799331665,1.0
861,0.5446757078170776,1.0
862,0.45548588037490845,1.0
863,0.23600274324417114,1.0
864,0.6981737613677979,1.0
865,0.9122363328933716,1.0
866,0.7579227089881897,1.0
867,0.8339811563491821,1.0
868,0.8452928066253662,1.0
869,0.7251439690589905,1.0
870,0.8860739469528198,2.0
871,0.8562027812004089,2.0
872,0.7837890386581421,2.0
873,0.4626835286617279,2.0
874,0.9580578804016113,2.0
875,0.9137884378433228,2.0
876,0.4318435788154602,2.0
877,0.5607805252075195,2.0
878,0.5616458058357239,2.0
879,0.21330632269382477,3.0
880,0.8959658145904541,3.0
881,0.2851555347442627,3.0
882,0.3898458778858185,3.0
883,0.8593696355819702,3.0
884,0.9288951754570007,3.0
885,0.6216818690299988,3.0
886,0.5256862640380859,3.0
887,0.9112000465393066,4.0
888,0.42264026403427124,4.0
889,0.7994210720062256,4.0
890,0.3814122974872589,4.0
891,0.6048611402511597,4.0
892,0.830059289932251,4.0
893,0.8392461538314819,4.0
894,0.7357365489006042,4.0
895,0.8937655091285706,5.0
896,0.9837438464164734,5.0
897,0.9386563897132874,5.0
898,0.9398680329322815,5.0
899,0.5541757941246033,5.0
900,0.598487913608551,5.0
901,0.6137081384658813,5.0
902,0.8616370558738708,5.0
903,0.7003682255744934,5.0
904,0.31584450602531433,5.0
905,0.4746473431587219,0.0
906,0.6784475445747375,0.0
907,0.420072466135025,0.0
908,0.7719628810882568,0.0
909,0.7773705124855042,0.0
910,0.6240947842597961,0.0
911,0.43106332421302795,0.0
912,0.9619951248168945,0.0
913,0.43244192004203796,0.0
914,0.05966643616557121,0.0
915,0.6870068907737732,1.0
916,0.9572663307189941,1.0
917,0.4860358238220215,1.0
918,0.5533874034881592,1.0
919,0.5164515972137451,1.0
920,0.3446580767631531,1.0
921,0.8407188653945923,1.0
922,0.20835043489933014,1.0
923,0.8197987675666809,1.0
924,0.21867646276950836,1.0
925,0.3468520939350128,2.0
926,0.22185780107975006,2.0
927,0.8746222853660583,2.0
928,0.9479183554649353,2.0
929,0.1836291253566742,2.0
930,0.1396995335817337,2.0
931,0.5525324940681458,2.0
932,0.22670549154281616,2.0
933,0.27408096194267273,2.0
934,0.42725875973701477,2.0
935,0.8441296815872192,3.0
936,0.6779251098632812,3.0
