,0,1
0,14.550208534264291,0.5354726226477508
1,13.102091195462936,0.6694750051807474
2,14.250049079914552,0.5598376175029236
3,10.387577733318743,0.630433583438086
4,16.380387642451645,0.5634090393653204
5,16.19491637698727,0.6435410632637509
6,14.60664699954334,0.6637439052092617
7,17.36460882498144,0.6241470151420297
8,15.159514465066266,0.6150171790143539
9,3.890756172705865,0.707882727447309
10,15.751025595363043,0.6224159044131898
11,15.262159644287683,0.6458140868886277
12,16.67886311929525,0.606094173266221
13,17.346568128558737,0.5121307423959176
14,15.102325138310196,0.5842633500695229
15,13.291813609902082,0.681444711431309
16,16.757538114998834,0.5344874083490695
17,12.781320138975246,0.6727607645667516
18,15.614080410705597,0.5562086325652641
19,14.953903243236661,0.6544899317351255
20,9.489041056299087,0.6018295036628842
21,17.44288168221376,0.6411920992721771
22,13.497679255363522,0.6407242439827829
23,15.512020012594087,0.5781736610489979
24,18.5870809592816,0.5712605596209566
25,16.107944126037182,0.583923760278706
26,17.39538095880426,0.5740838826839196
27,14.403540716076634,0.6648439970557336
28,16.87306478480035,0.6272631455686385
29,16.482683596222234,0.5404322424518138
30,12.468378142739356,0.7065880112349987
31,13.411616473066962,0.619323184932856
32,11.660465514069898,0.5954326253232299
33,17.36572240207145,0.6161727001101284
34,14.699878513192596,0.6354553449898959
35,11.958489731296842,0.630896142423153
36,14.89925270159515,0.5657058700657728
37,15.716203822854595,0.611032702682311
38,18.50901633971863,0.5282791848294437
39,15.79444616475475,0.6217654592775065
40,18.707312282510202,0.595529995004957
41,15.28824467517463,0.6247883294116366
42,18.875562336103727,0.6237786922603845
43,13.890179475216794,0.6325828926129775
44,17.86037699123367,0.5432444576794903
45,13.661609725474284,0.6825123718008399
46,14.173627983203165,0.6849424807088715
47,15.373083496629212,0.5634345108812505
48,15.891036546379322,0.6357054884813852
49,17.337486556094895,0.6200218945741653
50,17.048367979920474,0.701828961322705
51,15.356115341857691,0.5323009655337062
52,17.766981823919803,0.5846970897104781
53,17.822886697384774,0.6051465730182827
54,13.775989664562516,0.624279877385841
55,12.393518620870683,0.655481131371254
56,16.65295033567325,0.633026756474684
57,17.887645976256426,0.5436836408997148
58,14.503753113101936,0.5466441915902708
59,18.426060567894176,0.5466417501758163
60,13.623790078805465,0.5916684968052087
61,9.431037453125656,0.6029226992117322
62,17.197246436064642,0.6468442936652693
63,16.801454712887192,0.5370582757612407
64,16.14054691122027,0.6747337238895789
65,17.2429946223246,0.5640084369865767
66,16.749667621442864,0.50694534012623
67,17.598081207175944,0.6900477483868599
68,14.186101524528443,0.6440234695965389
69,14.995729542158907,0.5136795855748156
70,15.969239761204904,0.6269037122919894
71,16.56927710253039,0.6551721977380415
72,12.996978191720464,0.6420662917160228
73,14.842477205137774,0.64036196725512
74,12.905402112160795,0.5851061621717378
75,14.331605401110133,0.5582287880012168
76,13.779202436981342,0.511189483759696
77,16.715842791183725,0.6056011213021802
78,12.701317798960554,0.5085828817552991
79,13.407136854428341,0.6900719646013008
80,14.540911158203992,0.5003719435556343
81,16.117522545752625,0.5553194349958447
82,15.821762386112294,0.5453382829396889
83,12.935634314029912,0.6763077210634947
84,14.748733266088783,0.5004544308663091
85,16.330396237423344,0.6324516553431749
86,11.083466043598452,0.6074865923907894
87,14.571466160803496,0.6870495080947876
88,16.933434042523533,0.5601084916773489
89,16.543487511423944,0.5391332343509742
90,16.781596087945868,0.6122364367721445
91,14.52425880438878,0.5934321403842081
92,13.270950140132168,0.5753798311253866
93,17.868445405894338,0.6204017555962006
94,17.291509956437437,0.6252117992647118
95,14.502262814444993,0.6647929379509555
96,16.940735385927916,0.6287069725885726
