,semantic dissimilarity,generation number
414,3.4581509928076613,1.0
415,4.902680499408969,1.0
416,4.44248612717697,1.0
417,4.467027877231834,1.0
418,4.588764314685433,1.0
419,5.199753708360351,1.0
420,4.543176416225837,1.0
421,5.223680018910594,1.0
422,4.110518085236816,1.0
423,4.816662896906126,1.0
424,5.582161512641723,1.0
425,4.285100942343891,1.0
426,4.354532752531426,1.0
427,5.399376368796624,1.0
428,4.90483816143181,1.0
429,4.5677303416388035,1.0
430,5.049850707483459,1.0
431,4.285178329458458,1.0
432,4.417878310240918,1.0
433,4.5436143112110905,1.0
434,4.69239339397882,1.0
435,4.00655064158261,1.0
436,4.5775780604622005,1.0
437,4.473551244824136,1.0
438,4.804416303805085,1.0
439,3.315850121033615,1.0
440,4.156415880243626,1.0
441,5.343945392591,1.0
442,5.103634615041959,1.0
443,5.207437240484663,1.0
444,5.015595194867778,1.0
445,3.744294860757524,1.0
446,5.144619728438602,1.0
447,3.864281051016227,1.0
448,4.760636779107701,1.0
449,4.194270621930508,1.0
450,5.743798856852751,1.0
451,3.682468144875885,1.0
452,4.92949347193198,1.0
453,3.653070081247559,1.0
454,4.860158472240376,1.0
455,4.5932780691017765,1.0
456,4.849741406237007,1.0
457,4.549143480753419,1.0
458,4.141920181125403,1.0
459,4.356402578515373,1.0
460,4.081798203264552,1.0
461,3.1396147510982417,1.0
462,4.268406424333812,1.0
463,4.630591479452949,1.0
464,5.759593115717442,1.0
465,4.965344845538887,1.0
466,4.0519639696979874,1.0
467,4.804166462477672,1.0
468,4.190229144908718,1.0
469,5.14424280120161,1.0
470,5.342080210294596,1.0
471,4.881489058693741,1.0
472,5.064751652176202,1.0
473,3.536824042150294,1.0
474,4.107734987661859,1.0
475,4.953080988769576,1.0
476,4.814901578118874,1.0
477,5.380920265693075,1.0
478,4.289031007648341,1.0
479,4.35414192512798,1.0
480,4.249544763389774,1.0
481,4.487878299936059,1.0
482,3.776136313059975,1.0
483,4.6275320186302835,1.0
484,4.532262057918365,1.0
485,4.359106513690269,1.0
486,4.5691014800076495,1.0
487,4.840666592558019,1.0
488,3.933951634830655,1.0
489,4.557975017000803,1.0
490,3.3244647454060816,1.0
491,4.3412621369595605,1.0
492,4.670738106923284,1.0
493,3.25735786479976,1.0
494,4.820660279788385,1.0
495,5.399915538721568,1.0
496,4.346121304449884,1.0
497,5.159816314904746,1.0
498,4.213018265579562,1.0
499,6.062837944292141,1.0
500,4.952630013279124,1.0
501,4.881246586080094,1.0
502,4.70312583868306,1.0
503,4.838023157946434,1.0
504,4.490330147531441,1.0
505,5.125761895273622,1.0
506,5.515322103997293,1.0
507,5.46173619819839,1.0
508,5.702924425991526,1.0
509,4.791418645030917,1.0
510,4.24938714289965,1.0
511,4.9137798501507675,1.0
512,4.3918167851581975,1.0
513,4.944220297914637,1.0
514,4.510686832020973,1.0
515,5.112457389352992,1.0
516,4.4070534875004865,1.0
517,5.359944191957523,1.0
518,4.89309183022254,1.0
519,4.486026497568376,1.0
520,5.423704537353363,1.0
521,5.593750800930833,1.0
522,5.282564735163156,1.0
523,5.704472217436174,1.0
524,5.347233839686115,1.0
525,4.511261352624372,1.0
526,4.972943960684597,1.0
527,4.284342977938324,1.0
528,5.048351766369325,1.0
529,4.765276859878483,1.0
530,5.325020355275938,1.0
531,4.2873242982154665,1.0
532,4.617674762576301,1.0
533,4.267242340370332,1.0
534,5.5606631929373425,1.0
535,5.506070615434467,1.0
536,5.6080618842817485,1.0
537,5.143758636757325,1.0
538,5.127764538037067,1.0
539,5.640189611001197,1.0
540,5.434640043544171,1.0
541,5.441605225986786,1.0
542,5.892224735437619,1.0
543,5.557595454860914,1.0
544,4.9213918231965375,1.0
545,4.2521638924902145,1.0
546,5.774587456969436,1.0
547,4.991357044948441,1.0
548,5.026579332336026,1.0
549,5.2007475818659366,1.0
550,5.733545980462654,1.0
551,5.071176698431254,1.0
552,5.594569292941563,1.0
553,5.2089070222008305,1.0
554,5.814117128997983,1.0
555,5.8002109381323805,1.0
556,4.894326496393522,1.0
557,4.903241548216427,1.0
558,4.619278405327169,1.0
559,4.520189257741881,1.0
560,5.850053427046418,1.0
561,4.944713900060698,1.0
562,4.612564285901938,1.0
563,4.835150109947649,1.0
564,5.408283169156133,1.0
565,5.705378895798712,1.0
566,5.785033021993007,1.0
567,5.08505897325736,1.0
568,5.683710309705401,1.0
569,5.901371957652513,1.0
570,4.706331100980537,1.0
571,5.150973752184491,1.0
572,5.379673809960124,1.0
573,4.834719370008512,1.0
574,5.1255014960403305,1.0
575,5.037967709514169,1.0
576,4.672876404351457,1.0
577,5.478817747974874,1.0
578,5.466005847454604,1.0
579,5.257374725100713,1.0
580,5.274144756506687,1.0
581,5.3560983020912625,1.0
582,4.64964355978945,1.0
583,5.318366905638847,1.0
584,5.517820906487764,1.0
585,4.039012707728834,1.0
586,4.900047406856891,1.0
587,5.062400052400873,1.0
588,5.284443306036209,1.0
589,4.895493564683009,1.0
590,4.979218535407372,1.0
591,5.070228633600615,1.0
592,5.018924918905048,1.0
593,5.123936417949806,1.0
594,5.969518514477795,1.0
595,3.9855335761715325,1.0
596,5.136917352708909,1.0
597,4.293229249001397,1.0
598,4.6273792257485855,1.0
599,4.895334524215158,1.0
600,4.283886999590071,1.0
601,4.399160560721932,1.0
602,5.0867292201270615,1.0
603,5.504530931679171,1.0
604,4.064354247563962,1.0
605,4.186886543132051,1.0
606,5.257543586466557,1.0
607,4.867011464332976,1.0
608,4.6190550774279915,1.0
609,4.449890788922533,1.0
610,5.34812602915566,1.0
611,4.434449579837787,1.0
612,4.881117238876887,1.0
613,4.212684506069479,1.0
614,4.90627929725347,1.0
615,4.914283479681874,1.0
616,5.56627099021417,1.0
617,5.039790549270883,1.0
618,5.147959341110976,1.0
619,3.816339988065925,1.0
620,4.650397095535304,1.0
621,4.382566764561997,1.0
622,4.581154165564628,1.0
623,4.497689150963428,1.0
624,4.677692636065438,1.0
625,4.329033690698324,1.0
626,4.554393455247593,1.0
627,4.983794902796591,1.0
628,4.182844282562818,1.0
629,4.685199764019459,1.0
630,5.095009680182755,1.0
631,4.2686807028079725,1.0
632,4.922098519109648,1.0
633,4.845083226530348,1.0
634,5.675574280374754,1.0
635,4.157191700091857,1.0
636,4.879736663523454,1.0
637,4.66128913062348,1.0
638,4.784293986600089,1.0
639,4.44911972236322,1.0
640,4.775946827169341,1.0
641,5.150509830630817,1.0
642,5.375086691457998,1.0
643,5.402417703556976,1.0
644,4.422406026129467,1.0
645,5.191710402430954,1.0
646,4.278367077431252,1.0
647,3.7480063417233658,1.0
648,4.111999595068205,1.0
649,5.5079948598270345,1.0
650,4.281954331114428,1.0
651,4.179449576955749,1.0
652,4.958273366611882,1.0
653,4.451442129032976,1.0
654,4.7912617482207365,1.0
655,4.909545139722046,1.0
656,4.602604697120453,1.0
657,4.660089137008798,1.0
658,5.5235863605673625,1.0
659,5.245836490203611,1.0
660,4.794854222253926,1.0
661,5.47921129373445,1.0
662,4.748620988515064,1.0
663,5.077867695004172,1.0
664,4.692956785332888,1.0
665,4.683103701734346,1.0
666,4.859629701487295,1.0
667,4.585398212368463,1.0
668,4.9201562006876,1.0
669,4.369333681213085,1.0
670,4.157267610088008,1.0
671,4.543075958716387,1.0
672,4.76507749118099,1.0
673,5.022432773388136,1.0
674,4.338325910741276,1.0
675,4.664775415872795,1.0
676,4.619117810171527,1.0
677,4.743854930328394,1.0
678,4.428448916972042,1.0
679,5.508117385267585,1.0
680,4.72118738278474,1.0
681,4.7131678562288055,1.0
682,4.285725324846293,1.0
683,4.136622224553766,1.0
684,4.244057491729868,1.0
685,4.448883804021894,1.0
686,4.977702849586466,1.0
687,4.015212177267694,1.0
688,5.510933417708669,1.0
689,4.4266203752688815,1.0
690,5.456008372855782,1.0
691,4.031651742620617,1.0
692,4.70719436095444,1.0
693,4.574662465306205,1.0
694,4.736240614889919,1.0
695,5.199791644812391,1.0
696,4.869561281687636,1.0
697,5.315263877604008,1.0
698,4.0264546862581385,1.0
699,4.494548138648123,1.0
700,4.285447112764717,1.0
701,3.9131039353731722,1.0
702,3.8991656894123787,1.0
703,4.621899783404754,1.0
704,5.046109117247911,1.0
705,4.326400480046342,1.0
706,4.654819228374199,1.0
707,4.565761005414227,1.0
708,3.8625783766249766,1.0
709,5.044092610856124,1.0
710,5.188990494417213,1.0
711,4.952399397918438,1.0
712,5.3276537045486005,1.0
713,5.151036456373801,1.0
714,4.174630361058692,1.0
715,4.582013188261436,1.0
716,4.345192337064725,1.0
717,5.071011422415259,1.0
718,4.377543900664148,1.0
719,4.957436301984805,1.0
720,4.739205257423373,1.0
721,5.201693704591582,1.0
722,4.318155937366297,1.0
723,4.677709785555181,1.0
724,5.336495158670102,1.0
725,5.097735360920256,1.0
726,5.345141522897362,1.0
727,5.029477923735777,1.0
728,5.4403943402341985,1.0
729,4.920207968590966,1.0
730,5.26701557849573,1.0
731,5.422268253249663,1.0
732,5.1745102786203026,1.0
733,3.943074439693266,1.0
734,4.210015714180459,1.0
735,5.633807463886586,1.0
736,4.89421183605223,1.0
737,5.453882731895583,1.0
738,5.106231278806199,1.0
739,5.138108862658703,1.0
740,4.616536292126131,1.0
741,4.706614001840286,1.0
742,5.00233715749278,1.0
743,5.3007660358972535,1.0
744,5.793074087264194,1.0
745,4.925376254426253,1.0
746,4.355021717675552,1.0
747,3.87407242250329,1.0
748,4.199484606621315,1.0
749,4.254176379519732,1.0
750,4.945197843822468,1.0
751,4.291117233842105,1.0
752,5.192175774745374,1.0
753,4.654082700146787,1.0
754,5.347010782500797,1.0
755,5.211866444584087,1.0
756,5.0254737598776265,1.0
757,5.182804660335326,1.0
758,5.0334373245448445,1.0
759,4.754304994330159,1.0
760,4.637095508724334,1.0
761,4.493610955074862,1.0
762,3.6573623972520193,1.0
763,4.941045344063854,1.0
764,4.355575695837329,1.0
765,4.448999830875576,1.0
766,4.6742551767775,1.0
767,4.779940420176015,1.0
768,5.4261626490424835,1.0
769,4.948172684341039,1.0
770,4.880917831538345,1.0
771,4.190313602146107,1.0
772,5.0744529723693494,1.0
773,5.748819081227266,1.0
774,4.220243130054532,1.0
775,4.974620110377053,1.0
776,4.140552656707463,1.0
777,4.647210570689007,1.0
778,5.115628896721813,1.0
779,4.450438762248681,1.0
780,5.058332465165702,1.0
781,5.556477961841204,1.0
782,4.74753450215913,1.0
783,5.797183635188986,1.0
784,4.527453174970669,1.0
785,5.305703272622272,1.0
786,4.768324474013733,1.0
787,4.396123001609961,1.0
788,4.622212450481814,1.0
789,4.789191858033651,1.0
790,5.637602266242788,1.0
791,4.440565943265877,1.0
792,4.514067005776545,1.0
793,3.9383695215740198,1.0
794,4.354904980521496,1.0
795,4.883097255085772,1.0
796,4.3872737571551035,1.0
797,4.520327286488148,1.0
798,4.765185740154463,1.0
799,5.297318300890935,1.0
800,3.8124967020995606,1.0
801,4.162316253414786,1.0
802,5.69172338264647,1.0
803,5.427792400592131,1.0
804,5.407547066392736,1.0
805,4.8175391489635775,1.0
806,4.163427698874245,1.0
807,4.613694222887905,1.0
808,3.8892605120846837,1.0
809,3.9254220705571847,1.0
810,4.082787419693178,1.0
811,4.102197944775407,1.0
812,4.960111652776903,1.0
813,4.664079802095182,1.0
814,4.9362297452709205,1.0
815,4.7398082113448305,1.0
816,5.389412866032169,1.0
817,5.277820577750339,1.0
818,4.719881911391886,1.0
819,5.024862119993575,1.0
820,4.305883867576758,1.0
821,6.0297147624813885,1.0
822,5.2325676657128,1.0
823,4.823531417147501,1.0
824,5.2940032449269445,1.0
825,4.461270778568099,1.0
826,5.007586831433157,1.0
827,3.6830909920488244,1.0
828,4.886190936043844,1.0
829,5.790131493751535,1.0
830,4.9122460846190075,1.0
831,4.400098261322341,1.0
832,5.231104079906871,1.0
833,4.404389368874479,1.0
834,5.478198631316703,1.0
835,5.018816226249934,1.0
836,5.9021472363523175,1.0
837,5.3553346940412885,1.0
838,4.426726922073881,1.0
839,4.873160057355064,1.0
840,4.044342531538333,1.0
841,4.353239859012894,1.0
842,5.8569268181189,1.0
843,4.494525949331294,1.0
844,5.089634741125448,1.0
845,4.806457222451867,1.0
846,5.3436350690320245,1.0
847,5.111497058095997,1.0
848,5.007075063875706,1.0
849,4.341427582225137,1.0
850,4.487979068552004,1.0
851,5.633231188659078,1.0
852,4.713748341204096,1.0
853,4.673070378717924,1.0
854,4.653998136390793,1.0
855,4.632225440537944,1.0
856,4.56105994298648,1.0
857,4.319861043939853,1.0
858,5.21474885833178,1.0
859,4.598752156936007,1.0
860,5.078571474847268,1.0
861,4.640333763420133,1.0
862,4.6154595645966525,1.0
863,4.17376917622307,1.0
864,4.13911271216266,1.0
865,4.707177025215591,1.0
866,5.58330175170289,1.0
867,4.713317797250122,1.0
868,4.990153603552215,1.0
869,4.904161835016402,1.0
870,5.12281510369231,1.0
871,4.715253561430243,1.0
872,4.488440856695509,1.0
873,5.40114829741427,1.0
874,4.110199865825483,1.0
875,4.5320544336079625,1.0
876,4.605975377963386,1.0
877,4.016878332898377,1.0
878,3.8088317113081334,1.0
879,4.164959570475339,1.0
880,4.766386674758115,1.0
881,4.887356964139332,1.0
882,4.379196624475621,1.0
883,4.184426161265807,1.0
884,3.9260014690865406,1.0
885,4.546156599757869,1.0
886,4.1844579835189855,1.0
887,4.290108527105371,1.0
888,4.3824679574278305,1.0
889,4.2129776322755035,1.0
890,4.358639779491996,1.0
891,4.335766534058296,1.0
892,4.681752493394877,1.0
893,3.773508613235113,1.0
894,4.861984762535303,1.0
895,4.865767485130348,1.0
896,4.146727081021983,1.0
897,5.079605520705965,1.0
898,5.204404070737462,1.0
899,4.648948813426948,1.0
900,4.48096373277508,1.0
901,4.235923179835294,1.0
902,4.521501607983896,1.0
903,3.712544000404268,1.0
904,4.724178051109837,1.0
905,4.025121691874849,1.0
906,5.085727409070507,1.0
907,4.5210115515386,1.0
908,5.464298374083353,1.0
909,4.934470191755579,1.0
910,4.884107535275641,1.0
911,4.902807274156977,1.0
912,4.580628490446687,1.0
913,5.070167058733499,1.0
914,5.050214985429194,1.0
915,4.934956080524456,1.0
916,5.101960565008361,1.0
917,4.716401086050604,1.0
918,4.666152782410674,1.0
919,4.209884841270885,1.0
920,5.275135425685735,1.0
921,4.48677835260594,1.0
922,4.4321903164250545,1.0
923,4.79623133332046,1.0
924,4.889020922872204,1.0
925,4.574794294260705,1.0
926,5.155692719340444,1.0
927,4.5361462962824834,1.0
928,5.005761124369618,1.0
929,5.487503011007586,1.0
930,4.8736174048225,1.0
931,4.254975533555402,1.0
932,4.05411389097542,1.0
933,4.411969243093748,1.0
934,5.2087207931047335,1.0
935,4.677715867886616,1.0
936,4.154869032991363,1.0
937,3.8375804412262844,1.0
938,4.945184422192645,1.0
939,4.952730942347316,1.0
940,4.807623197961599,1.0
941,4.400227586801991,1.0
942,4.197769647572777,1.0
943,5.042646009920313,1.0
944,4.53883133757522,1.0
945,4.589990048637568,1.0
946,4.541367990568645,1.0
947,4.258869680150821,1.0
948,4.315061580036461,1.0
949,4.895619923833114,1.0
950,3.5931050040480814,1.0
951,5.018320505676247,1.0
952,4.796478587906215,1.0
953,4.9537507666202405,1.0
954,4.6778807157922495,1.0
955,4.775835241181813,1.0
956,4.2924005429964724,1.0
957,4.923723349857632,1.0
958,5.137694676844002,1.0
959,4.349756217774884,1.0
960,4.269074285965674,1.0
961,4.33703888950947,1.0
962,4.859978045091486,1.0
963,4.325067297471558,1.0
964,4.853099097146003,1.0
965,5.431256629177643,1.0
966,6.282911679318714,1.0
967,5.243586786409728,1.0
968,5.263295384145965,1.0
969,5.366318072615856,1.0
970,4.822132097992891,1.0
971,5.886757900417105,1.0
972,5.771096790409215,1.0
973,5.914408370727839,1.0
974,5.338611198889979,1.0
975,4.857019776995638,1.0
976,5.014136512387119,1.0
977,4.955818111030887,1.0
978,4.846485284965071,1.0
979,5.342153020856642,1.0
980,4.876912355344186,1.0
981,5.882235139444601,1.0
982,5.3310242674801875,1.0
983,5.726356467542189,1.0
984,5.4207395372046205,1.0
985,6.202318468532801,1.0
