,exploration,generation number
297,31.317666750038924,2.0
298,54.85716790389956,3.0
299,60.78238894661414,4.0
300,64.72045886927945,5.0
301,62.22499599548926,6.0
302,59.33552361602371,7.0
303,59.626835713745784,8.0
304,47.51010747287191,1.0
305,52.65540816384476,2.0
306,57.02855454119981,3.0
307,54.065270760909925,4.0
308,54.90765875656561,5.0
309,57.99907182562877,6.0
310,52.228431552639044,7.0
311,51.90988565476917,8.0
312,50.16103591891832,1.0
313,53.99175002457829,2.0
314,56.30541770752157,3.0
315,48.22882401645631,4.0
316,54.089281668942355,5.0
317,51.92411312450817,6.0
318,55.33367479475948,7.0
319,44.412038806838616,8.0
320,59.04485218037101,1.0
321,59.141710614522296,2.0
322,49.06713998954151,3.0
323,56.0982648690562,4.0
324,26.314531061122125,5.0
325,57.84435645455825,6.0
326,63.60211984950824,7.0
327,58.32593263268938,8.0
328,54.80885912978764,1.0
329,59.98196677651694,2.0
330,60.14624537138613,3.0
331,59.20634123721074,4.0
332,56.03664839678607,5.0
333,50.07859025425778,6.0
334,61.37932426995251,7.0
335,62.94054107217201,8.0
336,49.29992338327357,1.0
337,47.754360468699026,2.0
338,42.69193837133688,3.0
339,49.08101961705368,4.0
340,40.741860980976824,5.0
341,47.34784304754742,6.0
342,50.71349880417028,7.0
343,48.79537454393797,8.0
344,57.23825380192905,1.0
345,54.636122691128776,2.0
346,55.31582082629758,3.0
347,50.75136988915128,4.0
348,52.756893579965705,5.0
349,56.383275717965425,6.0
350,49.888842578044105,7.0
351,47.27401919278222,8.0
352,61.29358688422854,1.0
353,55.86040249442558,2.0
354,53.05932452095573,3.0
355,55.202867178578785,4.0
356,56.82470434762391,5.0
357,53.76605878680977,6.0
358,58.86877292694612,7.0
359,55.07192010125269,8.0
360,63.04816402147816,1.0
361,24.77354276763532,2.0
362,67.53881516589638,3.0
363,54.58548669914596,4.0
364,60.46611002520691,5.0
365,63.08709769339114,6.0
366,55.22056917806168,7.0
367,55.07081031079775,8.0
368,45.518849228436885,1.0
369,42.62135880100445,2.0
370,23.80934985849153,3.0
371,42.42047553336776,4.0
372,24.982961526262777,5.0
373,22.21310553865641,6.0
374,8.501913794915975,7.0
375,0.647470386995792,8.0
376,55.030090387663506,1.0
377,57.62101268496458,2.0
378,52.00880974468825,3.0
379,52.265729415510364,4.0
380,51.21269940032232,5.0
381,52.14658227685996,6.0
382,48.62618061636797,7.0
383,56.32987544983813,8.0
384,59.341608837654775,1.0
385,61.34390153730763,2.0
386,55.493159036947674,3.0
387,57.381525100384785,4.0
388,57.444122351069225,5.0
389,56.939796059859326,6.0
390,51.88662314168983,7.0
391,53.64238082693168,8.0
392,28.926335321906983,1.0
393,57.77614660922683,2.0
394,56.30776957008688,3.0
395,58.78411591026008,4.0
396,52.259301964155966,5.0
397,59.979623018148175,6.0
398,61.82972188201485,7.0
399,61.26799566851281,8.0
400,58.57387771917966,1.0
401,59.064988789664284,2.0
402,59.66434561618023,3.0
403,57.44603409901287,4.0
404,50.681325466293735,5.0
405,61.925296478319765,6.0
406,64.19368473683998,7.0
407,62.16351908403639,8.0
408,62.33212686039992,1.0
409,61.51101288265828,2.0
410,55.762484481015406,3.0
411,34.54476906739596,4.0
412,64.17401257268905,5.0
413,59.456998897754545,6.0
414,63.73262423509886,7.0
415,61.560583590949975,8.0
416,48.446315281407,1.0
417,54.38164483146507,2.0
418,47.859801410359324,3.0
419,53.590773803309744,4.0
420,48.65450430310948,5.0
421,25.20917626051606,6.0
422,52.32826639951641,7.0
423,55.5148037086591,8.0
424,59.31506089673282,1.0
425,59.61307071450206,2.0
426,57.21323913462416,3.0
427,58.24839646297374,4.0
428,61.10310573830872,5.0
429,56.606738080964035,6.0
430,58.44400573194091,7.0
431,58.27447857758378,8.0
432,54.448065332778036,1.0
433,52.425363530661286,2.0
434,53.35166715196228,3.0
435,56.29134339390987,4.0
436,53.339237789772525,5.0
437,48.70295932853574,6.0
438,57.33262862320125,7.0
439,53.124095850909036,8.0
440,64.70721222969367,1.0
441,59.16408976370095,2.0
442,53.48954364983183,3.0
443,66.36779118054156,4.0
444,67.3937931965632,5.0
