,Exploration,Generation Number
999,356.2981746447699,4.0
1000,344.90083695451506,5.0
1001,359.89818295813217,6.0
1002,118.39011861517739,1.0
1003,91.43000719589617,2.0
1004,91.43000719589617,3.0
1005,118.39011861517739,4.0
1006,91.43000719589617,5.0
1007,118.39011861517739,6.0
1008,401.8182924727472,1.0
1009,397.15876783687975,2.0
1010,384.2796526775879,3.0
1011,371.7715800611966,4.0
1012,365.01968982746826,5.0
1013,372.6087879254614,6.0
1014,441.20716142643124,1.0
1015,422.32420582993024,2.0
1016,429.9781611896324,3.0
1017,443.74662477774405,4.0
1018,449.1000121219644,5.0
1019,410.6141336252,6.0
1020,459.5258916149338,1.0
1021,428.6973973115258,2.0
1022,420.49102449603424,3.0
1023,407.9580410557319,4.0
1024,439.04055604923894,5.0
1025,395.1797467231498,6.0
1026,395.73692532181224,1.0
1027,387.72846700319155,2.0
1028,403.91989710299333,3.0
1029,378.5936030849627,4.0
1030,394.46632670878415,5.0
1031,373.71610510642176,6.0
1032,385.6151938080228,1.0
1033,425.20656243682674,2.0
1034,402.50255534661676,3.0
1035,378.64240045331564,4.0
1036,374.0034997816469,5.0
1037,377.3695224528036,6.0
1038,361.8242531142206,1.0
1039,312.2380183702909,2.0
1040,315.55859744797226,3.0
1041,316.0160693369371,4.0
1042,320.6239780161726,5.0
1043,316.8963655443233,6.0
1044,380.2060523913761,1.0
1045,378.68326518437016,2.0
1046,392.11404813995307,3.0
1047,350.43397456218327,4.0
1048,369.9104865828681,5.0
1049,413.99491102946445,6.0
1050,417.61013444293553,1.0
1051,391.01723742556277,2.0
1052,399.9461743172574,3.0
1053,385.0298971258699,4.0
1054,382.63071083517667,5.0
1055,397.41385662040415,6.0
1056,394.7299832177297,1.0
1057,435.630496880526,2.0
1058,450.5520392872065,3.0
1059,416.6395251550894,4.0
1060,443.6668747016076,5.0
1061,391.7847333761405,6.0
1062,386.6238428216494,1.0
1063,439.196539874915,2.0
1064,427.6019427042194,3.0
1065,407.42142629278896,4.0
1066,393.0848129880405,5.0
1067,408.47391561864526,6.0
1068,362.2213147091268,1.0
1069,364.8620897672952,2.0
1070,403.33516357638933,3.0
1071,370.41089675127176,4.0
1072,371.1155860902975,5.0
1073,380.59703968989294,6.0
1074,415.0945157998769,1.0
1075,414.2694520301565,2.0
1076,413.06609614094174,3.0
1077,425.29172884022034,4.0
1078,415.43845495897165,5.0
1079,427.87981492074823,6.0
1080,392.44546552965056,1.0
1081,390.56246246249145,2.0
1082,386.3773329372904,3.0
1083,390.1984636842254,4.0
1084,358.27352311116937,5.0
1085,358.87605996416517,6.0
1086,418.03401883523446,1.0
1087,429.00671328827195,2.0
1088,408.1017227105545,3.0
1089,409.0594690999342,4.0
1090,421.31329849121545,5.0
1091,452.7755464527474,6.0
1092,424.67261322609016,1.0
1093,409.9087050542921,2.0
1094,434.518615165749,3.0
1095,452.76014840003995,4.0
1096,428.17346148782576,5.0
1097,409.95565318841756,6.0
1098,395.7260966147613,1.0
1099,390.19504718507994,2.0
1100,380.21546334983054,3.0
1101,364.9735900956882,4.0
1102,366.46653172495917,5.0
1103,368.99689127944725,6.0
1104,419.1522836551881,1.0
1105,417.87608484875113,2.0
1106,377.66682510460976,3.0
1107,403.31135306763895,4.0
1108,426.6724578918802,5.0
1109,373.489615914186,6.0
1110,440.5233259339131,1.0
1111,439.0319137474989,2.0
1112,423.3520973447379,3.0
1113,432.96023943999063,4.0
1114,435.33910941784717,5.0
1115,441.72844019714404,6.0
1116,441.4812838739108,1.0
1117,420.262307621468,2.0
1118,472.6948950571633,3.0
1119,448.7631890606267,4.0
1120,453.8542774566567,5.0
1121,419.3338513262544,6.0
1122,359.2065431139071,1.0
1123,352.2962735996606,2.0
1124,367.2721751757562,3.0
1125,371.4109568005288,4.0
1126,355.9216522839254,5.0
1127,362.4570432341309,6.0
1128,416.4882994149971,1.0
1129,390.8673680992297,2.0
1130,369.3034579423825,3.0
1131,398.7474909796943,4.0
1132,380.6830893135301,5.0
1133,376.1393806171021,6.0
1134,364.29986980025416,1.0
1135,371.2199821945422,2.0
1136,384.4131588690203,3.0
1137,356.1263831351551,4.0
1138,368.33447913307634,5.0
1139,373.23372950550396,6.0
1140,384.7124289593678,1.0
1141,388.7546487373075,2.0
1142,397.03907987257793,3.0
1143,425.7452368504391,4.0
1144,392.51694013229263,5.0
1145,420.3900387198056,6.0
1146,381.4117008755358,1.0
1147,370.7195582983055,2.0
1148,349.92604833992124,3.0
1149,344.078203426428,4.0
1150,397.9659685728389,5.0
1151,407.8056667064619,6.0
1152,425.14090837508763,1.0
1153,432.8091907727087,2.0
1154,386.8676678821485,3.0
1155,448.6424587527735,4.0
1156,433.4125616934797,5.0
1157,435.0341835058774,6.0
1158,406.5130167504118,1.0
1159,374.71801847130286,2.0
1160,408.013744323112,3.0
1161,427.424669186261,4.0
1162,376.671859571418,5.0
1163,383.0931917533176,6.0
1164,335.95320129941405,1.0
1165,328.42472296317214,2.0
1166,329.91137872342597,3.0
1167,337.47487227660463,4.0
1168,336.2305126248801,5.0
1169,338.4737405967557,6.0
1170,402.766074004188,1.0
1171,416.9082916170853,2.0
1172,391.76139859588443,3.0
1173,426.27892791428275,4.0
1174,448.445308250903,5.0
1175,429.97360712928486,6.0
1176,357.6754336789905,1.0
1177,312.18298329044126,2.0
1178,354.5328080326535,3.0
1179,336.30628091686276,4.0
1180,347.22823086909244,5.0
1181,357.3508667776633,6.0
