,average sentiment,exploration
90,0.27205976843833923,129.85268328446213
91,0.49863722920417786,124.94713796539722
92,0.95402592420578,131.19281838364145
93,0.8698366284370422,114.2824837766899
94,0.7969375252723694,126.60424228371713
95,0.27582406997680664,122.19181054795187
96,0.5832353234291077,113.95226244823864
97,0.6175337433815002,114.13243384907852
98,0.7570280432701111,124.75754831834618
99,0.223829448223114,123.05946840223748
100,0.5269737243652344,116.20025155657368
101,0.40821829438209534,113.93285015170845
102,0.7184955477714539,126.00818759342908
103,0.35604727268218994,133.82391343529594
104,0.967047929763794,116.28871529458749
105,0.4485423266887665,143.5342611627528
106,0.04919882118701935,103.64986541771455
107,0.1747087687253952,122.58373388784457
108,0.3120650053024292,117.96875539487908
109,0.2774195373058319,111.7234522904505
110,0.2350206971168518,122.9279803993984
111,0.10323426872491837,115.22904881446011
112,0.3316839039325714,121.06885055586788
113,0.021914459764957428,129.30741800452714
114,0.8338981866836548,120.83961066080528
115,0.4143412709236145,103.25281383726333
116,0.5545206665992737,118.93551011697136
117,0.6603282690048218,131.12133395574688
118,0.5135143399238586,113.79303255160144
119,0.5596926808357239,101.77519755286434
120,0.7355563640594482,103.79448397947708
121,0.7820401787757874,117.12145588030637
122,0.7861417531967163,110.84723772918535
123,0.8634618520736694,134.81932111033217
124,0.2930908799171448,120.14109808958547
125,0.6681810617446899,109.39660097595997
126,0.7525199055671692,131.99014262251472
127,0.8934757709503174,128.02411797692486
128,0.7905079126358032,133.99742818774166
129,0.7768308520317078,128.16545707503298
130,0.5675989389419556,127.3635665541614
131,0.27448490262031555,106.26891840105199
132,0.5467774271965027,124.58808260931002
133,0.6653415560722351,126.3142654292433
134,0.4909247159957886,125.4948398446455
135,0.719668447971344,134.31510603737982
136,0.604941725730896,99.61027916255219
137,0.6592381596565247,112.72579046308094
138,0.5949152708053589,117.20399504971934
139,0.034310825169086456,133.56452609315414
140,0.7202730178833008,116.0770907465665
141,0.23771867156028748,112.34587288671496
142,0.815662682056427,122.74770321181333
143,0.8687285780906677,122.59008158980176
144,0.21801263093948364,125.58970935481366
145,0.7945906519889832,103.51386176568583
146,0.8556229472160339,138.59695670582596
147,0.42591995000839233,116.2866256543194
148,0.2906845211982727,142.44009309954146
149,0.6688186526298523,113.6305751357012
150,0.47634977102279663,108.26964296704341
151,0.18731077015399933,118.50703014251769
152,0.47990551590919495,126.17882509429344
153,0.4912034273147583,113.07963415227286
154,0.9604126214981079,121.03432745232851
155,0.896202802658081,102.50440139650661
156,0.9101036190986633,134.41054524245888
157,0.8985065221786499,119.31201380056616
158,0.798416256904602,98.29780255353285
159,0.8464606404304504,107.3365360666565
160,0.8858881592750549,119.95066211206179
161,0.31561657786369324,137.79010888361182
162,0.20145080983638763,134.77807170537318
163,0.6744515299797058,119.70289502779883
164,0.8549568057060242,118.90749407904325
165,0.3004918396472931,93.45949856007799
166,0.18466967344284058,113.0675039285979
167,0.38855844736099243,117.26077931283983
168,0.6109966039657593,136.23209502665568
169,0.16554473340511322,124.05600138769492
170,0.5565838813781738,111.05786904728753
171,0.6506938338279724,133.702894252286
172,0.7011356353759766,119.92584288555429
173,0.6837705969810486,131.0268754642043
174,0.7624602913856506,135.14732902820887
175,0.8084384799003601,113.49338475733032
176,0.151441752910614,125.01945227421712
177,0.4472350776195526,136.11967895186805
178,0.23087118566036224,139.5307588069167
179,0.8861092329025269,104.29185634715736
180,0.7784690260887146,118.06424803764591
181,0.6288742423057556,103.94108623445042
182,0.16264192759990692,124.51318232250905
183,0.5369961261749268,114.51439444190916
184,0.9507946372032166,140.2395147024144
185,0.420072466135025,127.0890692186199
186,0.9626002907752991,94.76093201635841
187,0.7474145293235779,124.30092567395002
188,0.6989663243293762,104.35048355102325
189,0.8080564737319946,
190,0.7365371584892273,
191,0.366783082485199,
192,0.37982380390167236,
193,0.4379584491252899,
194,0.008480735123157501,
195,0.7839249968528748,
196,0.44528719782829285,
197,0.9796399474143982,
198,0.9000536203384399,
199,0.4912034273147583,
200,0.785143256187439,
201,0.7801849842071533,
202,0.3886493146419525,
203,0.7900023460388184,
204,0.27929893136024475,
205,0.11362320929765701,
206,0.9211657643318176,
207,0.9857581853866577,
208,0.1457214504480362,
209,0.9398934245109558,
210,0.443118155002594,
211,0.5482155084609985,
212,0.5316995978355408,
213,0.34566399455070496,
214,0.8917946219444275,
215,0.5122731328010559,
216,0.3449665904045105,
217,0.7032809853553772,
218,0.9814426302909851,
219,0.6759588718414307,
220,0.7338526248931885,
221,0.8425697088241577,
222,0.5695252418518066,
223,0.956652045249939,
224,0.5923592448234558,
225,0.18596823513507843,
226,0.7921873331069946,
227,0.9398619532585144,
228,0.9734854698181152,
229,0.6280897259712219,
230,0.37536385655403137,
231,0.455692857503891,
232,0.5965471267700195,
233,0.17302510142326355,
234,0.4441761076450348,
235,0.7944541573524475,
236,0.03886857256293297,
237,0.44530025124549866,
238,0.40912380814552307,
239,0.7883843183517456,
240,0.9119703769683838,
241,0.859271228313446,
242,0.7199259996414185,
243,0.7467135190963745,
244,0.8794144988059998,
245,0.8460585474967957,
246,0.8020465970039368,
247,0.8017635941505432,
248,0.39835941791534424,
249,0.7485317587852478,
250,0.7528604865074158,
251,0.8114085793495178,
252,0.6508439183235168,
253,0.603932797908783,
254,0.4668613374233246,
255,0.6353768110275269,
256,0.5829930901527405,
257,0.6271523237228394,
258,0.5903648138046265,
259,0.8087522387504578,
260,0.7636206746101379,
261,0.6865332722663879,
262,0.6375192403793335,
263,0.8279101848602295,
264,0.6794816851615906,
265,0.5210716724395752,
266,0.5049805641174316,
267,0.6754071712493896,
268,0.7556802034378052,
269,0.8769041299819946,
270,0.7518864870071411,
271,0.6379740834236145,
272,0.4424685537815094,
273,0.49281588196754456,
274,0.46066364645957947,
275,0.8241004347801208,
276,0.5861058235168457,
277,0.5332028269767761,
278,0.870290219783783,
279,0.7816964387893677,
280,0.7738603949546814,
281,0.7467714548110962,
282,0.7917925119400024,
283,0.7250252962112427,
284,0.8901059627532959,
285,0.868125319480896,
286,0.834693193435669,
287,0.5250257253646851,
288,0.8353255391120911,
289,0.5106287598609924,
290,0.7126851677894592,
291,0.8627014756202698,
292,0.7026965022087097,
293,0.4896107614040375,
294,0.5392742156982422,
295,0.900394082069397,
296,0.8891921639442444,
297,0.2170274555683136,
298,0.845537006855011,
299,0.8917438983917236,
300,0.8322129249572754,
301,0.7430291175842285,
302,0.420072466135025,
303,0.3784489929676056,
304,0.3277588188648224,
305,0.21794049441814423,
306,0.4683504104614258,
307,0.31453418731689453,
308,0.6869091391563416,
309,0.8607710599899292,
310,0.28713172674179077,
311,0.6924561858177185,
312,0.8963156938552856,
313,0.7058501243591309,
314,0.08319874852895737,
315,0.19581305980682373,
316,0.5030885934829712,
317,0.9849531054496765,
318,0.798686683177948,
319,0.4392397105693817,
320,0.877765953540802,
321,0.420072466135025,
322,0.06481005251407623,
323,0.5564019083976746,
324,0.8688194155693054,
325,0.5589902997016907,
326,0.8598083257675171,
327,0.420072466135025,
328,0.025099627673625946,
329,0.9424618482589722,
330,0.5428767800331116,
331,0.2800467610359192,
332,0.07993961870670319,
333,0.6884331703186035,
334,0.8275044560432434,
335,0.3695087730884552,
336,0.305449515581131,
337,0.35753196477890015,
338,0.7692499756813049,
339,0.6004301905632019,
340,0.8227445483207703,
341,0.760320782661438,
342,0.433942049741745,
343,0.3137117326259613,
344,0.8574957847595215,
345,0.40792790055274963,
346,0.8433571457862854,
347,0.5948382616043091,
348,0.3310348391532898,
349,0.3387974798679352,
350,0.33439549803733826,
351,0.7044734954833984,
352,0.8476476669311523,
353,0.2793307602405548,
354,0.8767634630203247,
355,0.6391929388046265,
356,0.5489736795425415,
357,0.6561729311943054,
358,0.5404571890830994,
359,0.6108206510543823,
360,0.8586181402206421,
361,0.7781032919883728,
362,0.09214691817760468,
363,0.8903313875198364,
364,0.9202258586883545,
365,0.5364336371421814,
366,0.40782031416893005,
367,0.6542067527770996,
368,0.024823540821671486,
369,0.18651162087917328,
370,0.6726423501968384,
371,0.1253962367773056,
372,0.38774722814559937,
373,0.9543660283088684,
374,0.9370408654212952,
375,0.44435223937034607,
376,0.4010881781578064,
377,0.7968855500221252,
378,0.7204917073249817,
379,0.8818950057029724,
380,0.8475841283798218,
381,0.9724879264831543,
382,0.8036925792694092,
383,0.013334348797798157,
384,0.3605487644672394,
385,0.8167355060577393,
386,0.34384363889694214,
387,0.8168315887451172,
388,0.6841253042221069,
389,0.9220501184463501,
390,0.7828076481819153,
391,0.2783590853214264,
392,0.7381718158721924,
393,0.9162449240684509,
394,0.7571024894714355,
395,0.48984938859939575,
396,0.19801291823387146,
397,0.743303656578064,
398,0.919324517250061,
399,0.420072466135025,
400,0.6014671325683594,
401,0.4339980185031891,
402,0.2654809057712555,
403,0.42200881242752075,
404,0.9301742315292358,
405,0.650263786315918,
406,0.692655622959137,
407,0.8923748135566711,
408,0.7906987071037292,
409,0.831732451915741,
410,0.7444063425064087,
411,0.7435879707336426,
412,0.48445865511894226,
413,0.5430727005004883,
414,0.0301826074719429,
415,0.5292494297027588,
416,0.42477256059646606,
417,0.21492654085159302,
418,0.7500471472740173,
419,0.6903075575828552,
420,0.86656254529953,
421,0.7345618605613708,
422,0.9058080911636353,
423,0.9472895264625549,
424,0.8869190216064453,
425,0.9399647116661072,
426,0.7939456105232239,
427,0.7450695037841797,
428,0.3241960406303406,
429,0.7748284935951233,
430,0.7179284691810608,
431,0.8464237451553345,
432,0.44514158368110657,
433,0.9066238403320312,
434,0.7112745046615601,
435,0.9164351224899292,
436,0.534260094165802,
437,0.1471160650253296,
438,0.3043830692768097,
439,0.6129377484321594,
440,0.16867409646511078,
441,0.756362795829773,
442,0.737987220287323,
443,0.9643674492835999,
444,0.9130155444145203,
445,0.5683176517486572,
446,0.7498164772987366,
447,0.46616852283477783,
448,0.8447372317314148,
449,0.8928458094596863,
450,0.9473732113838196,
451,0.3794357478618622,
452,0.8890262246131897,
453,0.974356472492218,
454,0.9726082682609558,
455,0.6556239128112793,
456,0.48434513807296753,
457,0.6565053462982178,
458,0.8101271986961365,
459,0.23983508348464966,
460,0.8472082614898682,
461,0.8918060064315796,
462,0.6987042427062988,
463,0.48348093032836914,
464,0.7922773957252502,
465,0.6311342120170593,
466,0.8880972862243652,
467,0.9307371973991394,
468,0.7950778007507324,
469,0.13051070272922516,
470,0.7208130955696106,
471,0.5796919465065002,
472,0.9166720509529114,
473,0.8087229132652283,
474,0.8319598436355591,
475,0.8932953476905823,
476,0.28147315979003906,
477,0.538377046585083,
478,0.8477396965026855,
479,0.3356705904006958,
480,0.9245355725288391,
481,0.8599837422370911,
482,0.2892821431159973,
483,0.5113183259963989,
484,0.406358540058136,
485,0.6322057843208313,
486,0.9050084352493286,
487,0.3066727817058563,
488,0.2352069765329361,
489,0.945267379283905,
490,0.6017448306083679,
491,0.7752452492713928,
492,0.3042384386062622,
493,0.6655547022819519,
494,0.46182817220687866,
495,0.17532062530517578,
496,0.603201687335968,
497,0.07753796875476837,
498,0.43392786383628845,
499,0.7576217651367188,
500,0.8515965342521667,
501,0.8956813812255859,
502,0.6928452849388123,
503,0.9514647722244263,
504,0.5467972755432129,
505,0.19884471595287323,
506,0.640363872051239,
507,0.2564609944820404,
508,0.7679002285003662,
509,0.5688530802726746,
510,0.11223278939723969,
511,0.3607649505138397,
512,0.6897115111351013,
513,0.7355402112007141,
514,0.43187040090560913,
515,0.6614386439323425,
516,0.8731205463409424,
517,0.7707562446594238,
518,0.3145601749420166,
519,0.44450536370277405,
520,0.5371508598327637,
521,0.09992516040802002,
522,0.859046220779419,
523,0.775163471698761,
524,0.4967242181301117,
525,0.610609233379364,
526,0.8656697273254395,
527,0.21565532684326172,
528,0.9360792636871338,
529,0.3316839039325714,
530,0.8141540884971619,
531,0.945099413394928,
532,0.9594895243644714,
533,0.8958826661109924,
534,0.46461209654808044,
535,0.835452139377594,
536,0.806768000125885,
537,0.276803582906723,
538,0.26182395219802856,
539,0.6988173723220825,
540,0.6118609309196472,
541,0.6698718070983887,
542,0.8855170011520386,
543,0.44272276759147644,
544,0.8407699465751648,
545,0.6187840700149536,
546,0.6958227157592773,
547,0.6062519550323486,
548,0.42100489139556885,
549,0.6453717350959778,
550,0.18015381693840027,
551,0.8712779879570007,
552,0.8838484287261963,
553,0.46616852283477783,
554,0.8036350607872009,
555,0.9228564500808716,
556,0.5878291726112366,
557,0.7427181005477905,
558,0.6080101728439331,
559,0.9244285821914673,
560,0.1734958291053772,
561,0.7567954659461975,
562,0.47843483090400696,
563,0.2885453402996063,
564,0.11721133440732956,
565,0.5464318990707397,
566,0.9594935178756714,
567,0.19866085052490234,
568,0.42725735902786255,
569,0.9037911295890808,
570,0.8821945786476135,
571,0.7794546484947205,
572,0.08512195199728012,
573,0.09480344504117966,
574,0.09171631932258606,
575,0.4326692819595337,
576,0.5508273243904114,
577,0.44620126485824585,
578,0.7064580917358398,
579,0.8580240607261658,
580,0.7659802436828613,
581,0.5097449421882629,
582,0.8770712614059448,
583,0.8601521253585815,
584,0.8771499991416931,
585,0.7907914519309998,
586,0.6093727946281433,
587,0.7308347821235657,
588,0.932596743106842,
589,0.23873765766620636,
590,0.4005451202392578,
591,0.8418747186660767,
592,0.7291825413703918,
593,0.0527496337890625,
594,0.7553640604019165,
595,0.8528609275817871,
596,0.9027544856071472,
597,0.8761347532272339,
598,0.5171778798103333,
599,0.8412535786628723,
600,0.9423098564147949,
601,0.6382933259010315,
602,0.8567476272583008,
603,0.9496572017669678,
604,0.5388726592063904,
605,0.3353288471698761,
606,0.7392666339874268,
607,0.5343689322471619,
608,0.8586613535881042,
609,0.057060059159994125,
610,0.9262048006057739,
611,0.856626570224762,
612,0.8980857729911804,
613,0.9021614789962769,
614,0.026829125359654427,
615,0.8386461138725281,
616,0.9667708873748779,
617,0.9306772351264954,
618,0.18651162087917328,
619,0.6596741080284119,
620,0.7894071936607361,
621,0.6318109035491943,
622,0.8208461999893188,
623,0.8228842616081238,
624,0.8706796169281006,
625,0.6528172492980957,
626,0.7344145774841309,
627,0.7405925393104553,
628,0.37536385655403137,
629,0.5222446322441101,
630,0.910328209400177,
631,0.8714593052864075,
632,0.6536197662353516,
633,0.6491764187812805,
634,0.5109711289405823,
635,0.28205952048301697,
636,0.6520842909812927,
637,0.5693879127502441,
638,0.5147535800933838,
639,0.4080846905708313,
640,0.6396207809448242,
641,0.7888937592506409,
642,0.4392397105693817,
643,0.9040061235427856,
644,0.809717059135437,
645,0.822152853012085,
646,0.2812591791152954,
647,0.36906060576438904,
648,0.7700537443161011,
649,0.6111852526664734,
650,0.7444251179695129,
651,0.7004498243331909,
652,0.8647630214691162,
653,0.12367414683103561,
654,0.789656937122345,
655,0.16175107657909393,
656,0.6630422472953796,
657,0.7550709247589111,
658,0.8077988624572754,
659,0.853000819683075,
660,0.9643147587776184,
661,0.4732295274734497,
662,0.5961695313453674,
663,0.39782917499542236,
664,0.6784475445747375,
665,0.5042313933372498,
666,0.9797215461730957,
667,0.26610979437828064,
668,0.7779593467712402,
669,0.42209097743034363,
670,0.568673849105835,
671,0.21706224977970123,
672,0.9364898800849915,
673,0.18651162087917328,
674,0.9490996599197388,
675,0.8764790892601013,
676,0.5656392574310303,
677,0.9252551198005676,
678,0.355694442987442,
679,0.03355056047439575,
680,0.672424852848053,
681,0.2196008563041687,
682,0.1872885674238205,
683,0.8586613535881042,
684,0.36500459909439087,
685,0.552966833114624,
686,0.6088201403617859,
687,0.8482309579849243,
688,0.6272448301315308,
689,0.14685939252376556,
690,0.8826298713684082,
691,0.5590386986732483,
692,0.4150118827819824,
693,0.6297710537910461,
694,0.9100586175918579,
695,0.29836300015449524,
696,0.5362227559089661,
697,0.9439987540245056,
698,0.8470685482025146,
699,0.4312026798725128,
700,0.3093941807746887,
701,0.1398618221282959,
702,0.18264392018318176,
703,0.4518870711326599,
704,0.7552642822265625,
705,0.7042792439460754,
706,0.6339483261108398,
707,0.028856737539172173,
708,0.8775506019592285,
709,0.9794082045555115,
710,0.4540799558162689,
711,0.5993378162384033,
712,0.423239529132843,
713,0.7131760120391846,
714,0.9172821640968323,
715,0.8430655002593994,
716,0.062457334250211716,
717,0.5594614744186401,
718,0.031530290842056274,
719,0.971244215965271,
720,0.9330689311027527,
721,0.7916324138641357,
722,0.8003047108650208,
723,0.5999752283096313,
724,0.75004643201828,
725,0.7849383354187012,
726,0.8829041123390198,
727,0.7906417846679688,
728,0.7277665138244629,
729,0.427741676568985,
730,0.9582046270370483,
731,0.6939539909362793,
732,0.5573076009750366,
733,0.8770360946655273,
734,0.7602133750915527,
735,0.854529619216919,
736,0.054323550313711166,
737,0.8394690752029419,
738,0.6474641561508179,
739,0.9260241985321045,
740,0.9340662360191345,
741,0.5610188245773315,
742,0.7444005608558655,
743,0.6832165718078613,
744,0.8658242225646973,
745,0.7896122932434082,
746,0.863313615322113,
747,0.7593741416931152,
748,0.8099867105484009,
749,0.3918617367744446,
750,0.8042254447937012,
751,0.028410566970705986,
752,0.8247421383857727,
753,0.49665647745132446,
754,0.784256637096405,
755,0.749396562576294,
756,0.9236281514167786,
757,0.6693341135978699,
758,0.585646390914917,
759,0.923123300075531,
760,0.9788157939910889,
761,0.059136901050806046,
762,0.8887708187103271,
763,0.6821357607841492,
764,0.8471550345420837,
765,0.6989603638648987,
766,0.8894847631454468,
767,0.748460054397583,
768,0.8337961435317993,
769,0.5756843686103821,
770,0.87446528673172,
771,0.8064126372337341,
772,0.5329753756523132,
773,0.7948212027549744,
774,0.6457453370094299,
775,0.697145402431488,
776,0.7692029476165771,
777,0.8992853164672852,
778,0.5348653197288513,
779,0.6067336201667786,
780,0.8948001265525818,
781,0.4328635334968567,
782,0.6431778073310852,
783,0.3458949029445648,
784,0.3212086260318756,
785,0.7726382613182068,
786,0.8250861763954163,
787,0.08558158576488495,
788,0.31384363770484924,
789,0.44403156638145447,
790,0.7000944018363953,
791,0.1947508156299591,
792,0.8929724097251892,
793,0.8240993618965149,
794,0.5097458362579346,
795,0.22185780107975006,
796,0.8674687147140503,
797,0.8586613535881042,
798,0.06952328234910965,
799,0.9688073396682739,
800,0.6506146788597107,
801,0.6645844578742981,
802,0.8784326314926147,
803,0.48508140444755554,
804,0.5839049816131592,
805,0.9048371911048889,
806,0.9130105972290039,
807,0.9467805027961731,
808,0.8218806385993958,
809,0.9891132116317749,
810,0.2565977871417999,
811,0.8778324127197266,
812,0.4801137149333954,
813,0.3407067358493805,
814,0.9315736293792725,
815,0.8737667202949524,
816,0.9422422051429749,
817,0.5562523603439331,
818,0.6147274971008301,
819,0.3287598192691803,
820,0.4650951325893402,
821,0.9029321670532227,
822,0.8925163149833679,
823,0.8570896983146667,
824,0.8593788146972656,
825,0.5545860528945923,
826,0.5221896767616272,
827,0.6934406161308289,
828,0.7784825563430786,
829,0.6085053086280823,
830,0.9066934585571289,
831,0.7171260714530945,
832,0.39468303322792053,
833,0.5026378631591797,
834,0.8945926427841187,
835,0.010472544468939304,
836,0.9412532448768616,
837,0.7677455544471741,
838,0.9513484239578247,
839,0.22070780396461487,
840,0.9312114715576172,
841,0.890961766242981,
842,0.5858012437820435,
843,0.6223422884941101,
844,0.6129546761512756,
845,0.2717225253582001,
846,0.6938223838806152,
847,0.8644912242889404,
848,0.9191418886184692,
849,0.536876916885376,
850,0.44456470012664795,
851,0.03131275996565819,
852,0.6236600279808044,
853,0.7008494734764099,
854,0.5440633893013,
855,0.4715474247932434,
856,0.3181605339050293,
857,0.07741158455610275,
858,0.2952549457550049,
859,0.985676646232605,
860,0.9496572017669678,
861,0.8156126737594604,
862,0.6321126818656921,
863,0.05416058376431465,
864,0.92889404296875,
865,0.5963420271873474,
866,0.5764986872673035,
867,0.420072466135025,
868,0.9406710267066956,
869,0.9423098564147949,
870,0.3766215145587921,
871,0.015071948990225792,
872,0.959088921546936,
873,0.9427354335784912,
874,0.7220678925514221,
875,0.5324005484580994,
876,0.5652754902839661,
877,0.7684440016746521,
878,0.613818883895874,
879,0.7658702731132507,
880,0.05936708301305771,
881,0.8933344483375549,
882,0.1876513957977295,
883,0.3527515232563019,
884,0.8505607843399048,
885,0.05449697747826576,
886,0.24886798858642578,
887,0.5845091342926025,
888,0.7875873446464539,
889,0.6361213326454163,
890,0.8921313881874084,
891,0.730011522769928,
892,0.8929888606071472,
893,0.5533874034881592,
894,0.8739480376243591,
895,0.6270307302474976,
896,0.6799424290657043,
897,0.6584756970405579,
898,0.7016182541847229,
899,0.5058903694152832,
900,0.567912220954895,
901,0.42296886444091797,
902,0.33533990383148193,
903,0.6520842909812927,
904,0.5262196063995361,
905,0.2233593612909317,
906,0.3766215145587921,
907,0.1534535139799118,
908,0.5830687284469604,
909,0.8723520636558533,
910,0.96830153465271,
911,0.2608749270439148,
912,0.11953464150428772,
913,0.9336729645729065,
914,0.7883607745170593,
915,0.31304043531417847,
916,0.06020473688840866,
917,0.02258775755763054,
918,0.5798136591911316,
919,0.5849859714508057,
920,0.6955501437187195,
921,0.7800159454345703,
922,0.8845809102058411,
923,0.8890444040298462,
924,0.06481005251407623,
925,0.7500471472740173,
926,0.8164765238761902,
927,0.5231670141220093,
928,0.6096746325492859,
929,0.4151916205883026,
930,0.760692834854126,
931,0.02827485091984272,
932,0.9672447443008423,
933,0.6701817512512207,
934,0.8156420588493347,
935,0.7872229218482971,
936,0.3211447596549988,
937,0.655363142490387,
938,0.9160664081573486,
939,0.9430232048034668,
940,0.36704081296920776,
941,0.23564349114894867,
942,0.980552613735199,
943,0.6752308011054993,
944,0.9345741868019104,
945,0.4328635334968567,
946,0.42418205738067627,
947,0.3181605339050293,
948,0.36664941906929016,
949,0.8028029799461365,
950,0.9685018658638,
951,0.8440179824829102,
952,0.5670493245124817,
953,0.6695544719696045,
954,0.5838953852653503,
955,0.6250932216644287,
956,0.8247382044792175,
957,0.35753196477890015,
958,0.7665480971336365,
959,0.8067538738250732,
960,0.6924561858177185,
961,0.18651162087917328,
962,0.9203007221221924,
963,0.3093941807746887,
964,0.9256991744041443,
965,0.4650951325893402,
966,0.6491764187812805,
967,0.3181605339050293,
968,0.9191418886184692,
969,0.2621023654937744,
970,0.854800283908844,
971,0.420072466135025,
972,0.4332294166088104,
973,0.8606568574905396,
974,0.36704081296920776,
975,0.8756296038627625,
976,0.7969778776168823,
977,0.7506415843963623,
978,0.16779808700084686,
979,0.6520842909812927,
980,0.8069742321968079,
981,0.67215895652771,
982,0.4334001839160919,
983,0.8827639222145081,
984,0.9408581256866455,
985,0.8060534596443176,
986,0.8785846829414368,
987,0.6306338906288147,
988,0.8863235116004944,
989,0.7843381762504578,
990,0.9237083196640015,
991,0.7061887979507446,
992,0.330902099609375,
993,0.9521214365959167,
994,0.6892306208610535,
995,0.8393326997756958,
996,0.6863462328910828,
997,0.33184584975242615,
998,0.9076846241950989,
999,0.7958605885505676,
1000,0.6974782943725586,
1001,0.7418568134307861,
1002,0.09617643058300018,
1003,0.6807994842529297,
1004,0.6738601922988892,
1005,0.37121325731277466,
1006,0.4260309040546417,
1007,0.9779003262519836,
1008,0.5744094252586365,
1009,0.8400942087173462,
1010,0.47631582617759705,
1011,0.4598070979118347,
1012,0.7740487456321716,
1013,0.2824362516403198,
1014,0.34120121598243713,
1015,0.8240914940834045,
1016,0.5323013663291931,
1017,0.9039068222045898,
1018,0.8090682625770569,
1019,0.6093601584434509,
1020,0.7922674417495728,
1021,0.8811555504798889,
1022,0.9428101181983948,
1023,0.9776152968406677,
1024,0.9568324089050293,
1025,0.2713213264942169,
1026,0.5808775424957275,
1027,0.1951393038034439,
1028,0.312982976436615,
1029,0.9149873852729797,
1030,0.30438700318336487,
1031,0.7393909096717834,
1032,0.5295453667640686,
1033,0.831470251083374,
1034,0.5449110865592957,
1035,0.6784475445747375,
1036,0.7535701394081116,
1037,0.0797964408993721,
1038,0.18651162087917328,
1039,0.6391676068305969,
1040,0.30184251070022583,
1041,0.8901369571685791,
1042,0.7783616781234741,
1043,0.8965007662773132,
1044,0.8880060911178589,
1045,0.8727615475654602,
1046,0.7992111444473267,
1047,0.7023996114730835,
1048,0.420072466135025,
1049,0.7963521480560303,
1050,0.7249341011047363,
1051,0.8648402690887451,
1052,0.7742239236831665,
1053,0.5391139984130859,
1054,0.4263969361782074,
1055,0.35502663254737854,
1056,0.69358891248703,
1057,0.284684419631958,
